seed,regime,output,fixed_var,fixed_value,repeat,method,n_train,n_test,rmse,mae,r2
82,noise_free,Output1,X3,2.0,34,rbf,12,4,0.01093267162474899,0.007473252422051768,0.9998762761914732
82,noise_free,Output1,X3,2.0,35,cubic,12,4,0.012413744683751698,0.008766720299480668,0.9998270866060891
82,noise_free,Output1,X3,2.0,35,rbf,12,4,0.01801805069079432,0.015606723730449579,0.9996357172335048
82,noise_free,Output1,X3,2.0,36,cubic,12,4,0.0154221480408817,0.013894502268899211,0.9998267318298749
82,noise_free,Output1,X3,2.0,36,rbf,12,4,0.008693386892927275,0.007108590889371991,0.9999449436939469
82,noise_free,Output1,X3,2.0,37,rbf,12,4,0.0305460389886908,0.02322534348375238,0.9995952990611524
82,noise_free,Output1,X3,2.0,38,rbf,12,4,0.03153033052486739,0.02031926479101953,0.9993541686120614
82,noise_free,Output1,X3,2.0,39,rbf,12,4,0.04495647382119778,0.029688774897964842,0.9990182437924239
82,noise_free,Output1,X3,3.0,0,rbf,12,4,0.034850277886998945,0.02639181048637551,0.9989610255696593
82,noise_free,Output1,X3,3.0,1,cubic,12,4,0.012369887208417347,0.009411908482707287,0.9999137423723464
82,noise_free,Output1,X3,3.0,1,rbf,12,4,0.008082342357554825,0.005872970863813443,0.9999631751899312
82,noise_free,Output1,X3,3.0,2,rbf,12,4,0.06557332778018893,0.058221945338198855,0.995072837961314
82,noise_free,Output1,X3,3.0,3,rbf,12,4,0.012711716142893093,0.012480691043421532,0.9997713780626882
82,noise_free,Output1,X3,3.0,4,rbf,12,4,0.07746325488494707,0.05598459353203156,0.996913999844781
82,noise_free,Output1,X3,3.0,5,rbf,12,4,0.043790719976460835,0.03437656571597536,0.9991724126559275
82,noise_free,Output1,X3,3.0,6,rbf,12,4,0.015858108143232852,0.012838881486552989,0.9997097795603992
82,noise_free,Output1,X3,3.0,7,rbf,12,4,0.01798701577033139,0.011812789709661764,0.999788979151347
82,noise_free,Output1,X3,3.0,8,rbf,12,4,0.03000616831639703,0.02307974202422286,0.9996375024238604
82,noise_free,Output1,X3,3.0,9,rbf,12,4,0.02326721712622356,0.022110851547050725,0.9906452405724362
82,noise_free,Output1,X3,3.0,10,cubic,12,4,0.016343260538771304,0.01484776275985128,0.9994112850239976
82,noise_free,Output1,X3,3.0,10,rbf,12,4,0.008450037467860593,0.006939510233839763,0.9998426216655818
82,noise_free,Output1,X3,3.0,11,rbf,12,4,0.051217481000544685,0.032196578015341926,0.9986263811932875
82,noise_free,Output1,X3,3.0,12,rbf,12,4,0.01730934942894629,0.01253579064067567,0.9995349710219895
82,noise_free,Output1,X3,3.0,13,rbf,12,4,0.03233123598156851,0.023861470430521448,0.9992232108768095
82,noise_free,Output1,X3,3.0,14,rbf,12,4,0.03481203604583107,0.02857710170455402,0.9993633588575848
82,noise_free,Output1,X3,3.0,15,cubic,12,4,0.03230153995134143,0.028681855821630187,0.9985599225023817
82,noise_free,Output1,X3,3.0,15,rbf,12,4,0.021404356851380653,0.018056678310593544,0.9993676700171259
82,noise_free,Output1,X3,3.0,16,rbf,12,4,0.047766440364979144,0.04207047501059569,0.9932023077209589
82,noise_free,Output1,X3,3.0,17,rbf,12,4,0.0386671047430448,0.03537229632142341,0.9990173894999921
82,noise_free,Output1,X3,3.0,18,rbf,12,4,0.05958121327646967,0.041709797460026454,0.9956225522509581
82,noise_free,Output1,X3,3.0,19,cubic,12,4,0.01708076834352747,0.013342761445346185,0.9997600815794556
82,noise_free,Output1,X3,3.0,19,rbf,12,4,0.014647999776607837,0.012262786507822865,0.9998235565919401
82,noise_free,Output1,X3,3.0,20,cubic,12,4,0.02011297116622108,0.01760772643209957,0.9994814312903693
82,noise_free,Output1,X3,3.0,20,rbf,12,4,0.01689482238354549,0.013314527732073922,0.9996341010976365
82,noise_free,Output1,X3,3.0,21,rbf,12,4,0.0189248561363145,0.014984735467954147,0.9998290377042375
82,noise_free,Output1,X3,3.0,22,rbf,12,4,0.03210489852108603,0.021422156565648165,0.9993277207027037
82,noise_free,Output1,X3,3.0,23,rbf,12,4,0.0599550542034134,0.04390601702283081,0.9977197197024981
82,noise_free,Output1,X3,3.0,24,rbf,12,4,0.02969461260322913,0.02022586017179423,0.9958595146997029
82,noise_free,Output1,X3,3.0,25,cubic,12,4,0.025563729206770414,0.024768179959530845,0.9981902959204265
82,noise_free,Output1,X3,3.0,25,rbf,12,4,0.012292576299696524,0.010792710839772401,0.9995815486496139
82,noise_free,Output1,X3,3.0,26,cubic,12,4,0.018783692125379812,0.013940606720272974,0.9994069210007005
82,noise_free,Output1,X3,3.0,26,rbf,12,4,0.016116982642984598,0.015387438981889212,0.9995633654476648
82,noise_free,Output1,X3,3.0,27,cubic,12,4,0.017085662802874456,0.012991714574409285,0.9995865266055257
82,noise_free,Output1,X3,3.0,27,rbf,12,4,0.01592991766117047,0.01319186265122485,0.9996405727753088
82,noise_free,Output1,X3,3.0,28,cubic,12,4,0.07817730298895974,0.06097356176501667,0.9931422067960126
82,noise_free,Output1,X3,3.0,28,rbf,12,4,0.020462964228000872,0.01713746573888586,0.999530149052056
82,noise_free,Output1,X3,3.0,29,rbf,12,4,0.01821054304134997,0.014052710646088373,0.9996663163465003
82,noise_free,Output1,X3,3.0,30,rbf,12,4,0.017987015770344707,0.011812789709666649,0.9997889791513467
82,noise_free,Output1,X3,3.0,31,rbf,12,4,0.03774989194123859,0.023608428810150794,0.9987936835880592
82,noise_free,Output1,X3,3.0,32,cubic,12,4,0.026477430122389747,0.019420367248973114,0.9992923937847131
82,noise_free,Output1,X3,3.0,32,rbf,12,4,0.015073485840998236,0.012474903201868726,0.9997706665668872
82,noise_free,Output1,X3,3.0,33,rbf,12,4,0.037445528685002075,0.029897081488869104,0.9995022708207135
82,noise_free,Output1,X3,3.0,34,rbf,12,4,0.028621551286989056,0.020802563254003703,0.9992955047214973
82,noise_free,Output1,X3,3.0,35,rbf,12,4,0.03426230888710146,0.02541408895213293,0.9982632626368532
82,noise_free,Output1,X3,3.0,36,rbf,12,4,0.01598738012544815,0.01397901018263159,0.999292194797083
82,noise_free,Output1,X3,3.0,37,cubic,12,4,0.08565069145941455,0.06686902470780953,0.9768673745305871
82,noise_free,Output1,X3,3.0,37,rbf,12,4,0.03696946795524761,0.029953332425178503,0.9956902747860858
82,noise_free,Output1,X3,3.0,38,cubic,12,4,0.02142909514553972,0.01900462214169263,0.999424994077383
82,noise_free,Output1,X3,3.0,38,rbf,12,4,0.01279586218574336,0.010226697804168183,0.9997949764449824
82,noise_free,Output1,X3,3.0,39,rbf,12,4,0.034098769788505526,0.02648909577809716,0.9991628372072155
82,noise_free,Output1,X3,4.0,0,rbf,12,4,0.015386350086244536,0.012514736590461983,0.9996787280203209
82,noise_free,Output1,X3,4.0,1,rbf,12,4,0.024956863140472938,0.0243395922482329,0.999132967622895
82,noise_free,Output1,X3,4.0,2,rbf,12,4,0.013689084220114665,0.011628804103979706,0.9998838552029107
82,noise_free,Output1,X3,4.0,3,cubic,12,4,0.025206620627389792,0.019755451180414385,0.9990850618382274
82,noise_free,Output1,X3,4.0,3,rbf,12,4,0.022528447037737806,0.015620131713390606,0.9992691554666577
82,noise_free,Output1,X3,4.0,4,cubic,12,4,0.019023365296372816,0.017703773092734076,0.9996075251869035
82,noise_free,Output1,X3,4.0,4,rbf,12,4,0.019442464138477125,0.01924045391325291,0.999590041675597
82,noise_free,Output1,X3,4.0,5,rbf,12,4,0.05421358045106975,0.039654706817574215,0.9983637931496131
82,noise_free,Output1,X3,4.0,6,cubic,12,4,0.02343685831426595,0.018400869296777755,0.9995228719298758
82,noise_free,Output1,X3,4.0,6,rbf,12,4,0.022271041977318533,0.01721334919851758,0.999569158775644
82,noise_free,Output1,X3,4.0,7,rbf,12,4,0.018126579246418955,0.01140819721059036,0.9997890884367365
82,noise_free,Output1,X3,4.0,8,rbf,12,4,0.08306957444089758,0.08169805426776885,0.9969404316659808
82,noise_free,Output1,X3,4.0,9,rbf,12,4,0.04405150628252425,0.0326385038995437,0.9972899422126466
82,noise_free,Output1,X3,4.0,10,rbf,12,4,0.02994005629706643,0.019244417043750545,0.9988786260284666
82,noise_free,Output1,X3,4.0,11,cubic,12,4,0.03197081210589886,0.027437939281614143,0.998958581648257
82,noise_free,Output1,X3,4.0,11,rbf,12,4,0.022105597040172554,0.02039745412464189,0.9995021226281673
82,noise_free,Output1,X3,4.0,12,cubic,12,4,0.030614631343952863,0.02599060137550857,0.9989671060158039
82,noise_free,Output1,X3,4.0,12,rbf,12,4,0.02130733009859956,0.015933957330904414,0.9994996709171377
82,noise_free,Output1,X3,4.0,13,rbf,12,4,0.014167430360634795,0.012913373661121441,0.9997342920902978
82,noise_free,Output1,X3,4.0,14,rbf,12,4,0.05425357990051198,0.038199859524018276,0.9959374734740154
82,noise_free,Output1,X3,4.0,15,cubic,12,4,0.08162083620358154,0.06617883879733027,0.9942093217104405
82,noise_free,Output1,X3,4.0,15,rbf,12,4,0.024294867071122155,0.020645888107726496,0.9994869538742183
82,noise_free,Output1,X3,4.0,16,rbf,12,4,0.030745757768386287,0.020355431566126375,0.9995421857621469
82,noise_free,Output1,X3,4.0,17,rbf,12,4,0.01470263751237438,0.01294829166803943,0.9997869557835992
82,noise_free,Output1,X3,4.0,18,rbf,12,4,0.024211140416988543,0.01822239062554043,0.9995915653768294
82,noise_free,Output1,X3,4.0,19,cubic,12,4,0.07955662640864453,0.05701565144485882,0.9951290280166508
82,noise_free,Output1,X3,4.0,19,rbf,12,4,0.02306423402953544,0.01859276838148982,0.9995906064588987
82,noise_free,Output1,X3,4.0,20,rbf,12,4,0.02746936385745228,0.024241458856331777,0.9984908680985338
82,noise_free,Output1,X3,4.0,21,rbf,12,4,0.032034087675449185,0.021543114545722303,0.9994998372041877
82,noise_free,Output1,X3,4.0,22,rbf,12,4,0.021865332093419277,0.018482604243080458,0.9996517098365194
82,noise_free,Output1,X3,4.0,23,rbf,12,4,0.022554311962782264,0.019220630900502855,0.9984560391180413
82,noise_free,Output1,X3,4.0,24,rbf,12,4,0.024791715194847828,0.0227520918502013,0.9996717925964467
82,noise_free,Output1,X3,4.0,25,rbf,12,4,0.022118542927742107,0.019985103509632424,0.9997295042645669
82,noise_free,Output1,X3,4.0,26,cubic,12,4,0.028635209313811284,0.025060111693988196,0.9987393975381617
82,noise_free,Output1,X3,4.0,26,rbf,12,4,0.020072115303483653,0.01619120544663577,0.9993806106793212
82,noise_free,Output1,X3,4.0,27,cubic,12,4,0.07886029081118634,0.056841364333592215,0.9827783048611003
82,noise_free,Output1,X3,4.0,27,rbf,12,4,0.024388148861331827,0.019049806320838858,0.9983529119249408
82,noise_free,Output1,X3,4.0,28,cubic,12,4,0.0174750517269774,0.012705947918626892,0.9994866807354251
82,noise_free,Output1,X3,4.0,28,rbf,12,4,0.016116982642986884,0.015387438981891655,0.9995633654476647
82,noise_free,Output1,X3,4.0,29,cubic,12,4,0.08225283748151999,0.06815704774015147,0.9919038541654712
82,noise_free,Output1,X3,4.0,29,rbf,12,4,0.02666985488936648,0.023024871792623025,0.9991488269777224
82,noise_free,Output1,X3,4.0,30,cubic,12,4,0.012369860464678015,0.009411877339748298,0.9998373212235451
82,noise_free,Output1,X3,4.0,30,rbf,12,4,0.017576967481023484,0.016136626850204228,0.9996715349282738
82,noise_free,Output1,X3,4.0,31,rbf,12,4,0.019786414583093777,0.014487614181246972,0.9997323908998618
82,noise_free,Output1,X3,4.0,32,rbf,12,4,0.13415112140340024,0.11974671667777381,0.9751613479313828
82,noise_free,Output1,X3,4.0,33,cubic,12,4,0.03009231124962219,0.026419742405843716,0.9991439903964536
82,noise_free,Output1,X3,4.0,33,rbf,12,4,0.014464013149015638,0.010141032484326074,0.999802236944871
82,noise_free,Output1,X3,4.0,34,rbf,12,4,0.06249981922351749,0.05013713732123681,0.9941065533012198
82,noise_free,Output1,X3,4.0,35,rbf,12,4,0.021865160158710106,0.015792714472477404,0.9993877485607897
82,noise_free,Output1,X3,4.0,36,rbf,12,4,0.03370004177809756,0.02956728645884829,0.9994690267354488
82,noise_free,Output1,X3,4.0,37,rbf,12,4,0.03696251106991369,0.027117223590570755,0.9992161883651735
82,noise_free,Output1,X3,4.0,38,rbf,12,4,0.02101853970855185,0.015201575246991367,0.9995244637883073
82,noise_free,Output1,X3,4.0,39,cubic,12,4,0.11395531031490032,0.11393487817746767,0.9740283745020695
82,noise_free,Output1,X3,4.0,39,rbf,12,4,0.03989793165733217,0.03860963740510959,0.9968163100989337
82,noise_free,Output2,X1,1.0,0,rbf,9,3,0.13638803188375206,0.11864686566865501,0.9994373647070459
82,noise_free,Output2,X1,1.0,1,rbf,9,3,0.18334844760905372,0.1754545382497401,0.9970594504184744
82,noise_free,Output2,X1,1.0,2,rbf,9,3,0.2650627515139067,0.20325264222028702,0.9979776406391436
82,noise_free,Output2,X1,1.0,3,cubic,9,3,0.016091582048436994,0.009600882707370436,0.9999893855971465
82,noise_free,Output2,X1,1.0,3,rbf,9,3,0.022306158668254167,0.02018242635266117,0.9999796038755682
82,noise_free,Output2,X1,1.0,4,rbf,9,3,0.2605096144595623,0.21751114662481838,0.9928978217089206
82,noise_free,Output2,X1,1.0,5,cubic,9,3,0.13230348771662268,0.10824502450798867,0.9970584206601233
82,noise_free,Output2,X1,1.0,5,rbf,9,3,0.0681087917922854,0.06347283307237077,0.9992204493587722
82,noise_free,Output2,X1,1.0,6,rbf,9,3,0.46115557454649597,0.3535927490672514,0.9931697773280095
82,noise_free,Output2,X1,1.0,7,rbf,9,3,0.06723226998780378,0.056366264247122544,0.9997775611006411
82,noise_free,Output2,X1,1.0,8,rbf,9,3,0.25642020742855226,0.19231692356537522,0.9940024131250069
82,noise_free,Output2,X1,1.0,9,rbf,9,3,0.041485147017990665,0.03199165001039006,0.9999218596349375
82,noise_free,Output2,X1,1.0,10,rbf,9,3,0.19313343741854846,0.1573963843026398,0.9903778901382884
82,noise_free,Output2,X1,1.0,11,cubic,9,3,0.2441870050047064,0.16618306440736053,0.9911541927354091
82,noise_free,Output2,X1,1.0,11,rbf,9,3,0.13701691633662255,0.13130038798687207,0.9972149002484356
82,noise_free,Output2,X1,1.0,12,cubic,9,3,0.2523148714456257,0.1468268414528072,0.9974138985242916
82,noise_free,Output2,X1,1.0,12,rbf,9,3,0.05496311586353856,0.04520557031754002,0.9998772836145738
82,noise_free,Output2,X1,1.0,13,rbf,9,3,0.2638288137590813,0.19389273467058357,0.9978851998947744
82,noise_free,Output2,X1,1.0,14,rbf,9,3,0.05455320093957847,0.040349704206717796,0.9998696971944038
82,noise_free,Output2,X1,1.0,15,cubic,9,3,0.33565387163483484,0.26123967812329596,0.9901449835366957
82,noise_free,Output2,X1,1.0,15,rbf,9,3,0.18709447204936294,0.14178751485947969,0.9969380651628663
82,noise_free,Output2,X1,1.0,16,cubic,9,3,0.24418700520892228,0.16618307578331967,0.9868037956979643
82,noise_free,Output2,X1,1.0,16,rbf,9,3,0.149400283539771,0.14617184645986261,0.9950602294468227
82,noise_free,Output2,X1,1.0,17,rbf,9,3,0.16420868894516133,0.14991553031864532,0.9957835444487796
82,noise_free,Output2,X1,1.0,18,cubic,9,3,0.01678042775850753,0.010691463281445065,0.9999876712415047
82,noise_free,Output2,X1,1.0,18,rbf,9,3,0.0019576382090342966,0.0014497630710490483,0.999999832205332
82,noise_free,Output2,X1,1.0,19,cubic,9,3,0.007735980289061965,0.00558732675109308,0.9999975293187189
82,noise_free,Output2,X1,1.0,19,rbf,9,3,0.020318010595729567,0.01793557924715324,0.9999829569082976
82,noise_free,Output2,X1,1.0,20,cubic,9,3,0.6621130576462332,0.6438638267202196,-4.918314964926206
82,noise_free,Output2,X1,1.0,20,rbf,9,3,0.2680726904937172,0.22944320578884003,0.029849940254704332
82,noise_free,Output2,X1,1.0,21,rbf,9,3,0.17192866685885122,0.17096261983118075,0.9991527541452524
82,noise_free,Output2,X1,1.0,22,rbf,9,3,0.15633334779662106,0.14941247062113097,0.9992785534379384
82,noise_free,Output2,X1,1.0,23,rbf,9,3,0.18334844760905553,0.17545453824973892,0.9970594504184744
82,noise_free,Output2,X1,1.0,24,cubic,9,3,0.014412790044988737,0.00894203750702586,0.9999914240520553
82,noise_free,Output2,X1,1.0,24,rbf,9,3,0.020318010595728766,0.01793557924715324,0.9999829569082976
82,noise_free,Output2,X1,1.0,25,cubic,9,3,0.3356536883005947,0.2612395385247182,0.9783750348908692
82,noise_free,Output2,X1,1.0,25,rbf,9,3,0.19216296228060598,0.15218698368186848,0.992912192109315
82,noise_free,Output2,X1,1.0,26,rbf,9,3,0.06445768420766258,0.040933803103557764,0.9998364731597053
82,noise_free,Output2,X1,1.0,27,rbf,9,3,0.2149877947229536,0.16180279725930014,0.9957840091190687
82,noise_free,Output2,X1,1.0,28,rbf,9,3,0.09850188907253149,0.09719906972268492,0.999520200003529
82,noise_free,Output2,X1,1.0,29,cubic,9,3,0.01609151123552239,0.009600826868824797,0.9999892551867616
82,noise_free,Output2,X1,1.0,29,rbf,9,3,0.014220876718633509,0.009868354094613766,0.9999916081454373
82,noise_free,Output2,X1,1.0,30,rbf,9,3,0.016417879150796868,0.012540502383532845,0.9999876368702035
82,noise_free,Output2,X1,1.0,31,rbf,9,3,0.2713340182989428,0.21652744090584827,0.9902876317452991
82,noise_free,Output2,X1,1.0,32,rbf,9,3,0.07584653396826967,0.07403589463712319,0.998726862202418
82,noise_free,Output2,X1,1.0,33,rbf,9,3,0.4599560887348346,0.3454173466561521,0.9775113807234855
82,noise_free,Output2,X1,1.0,34,rbf,9,3,0.21608397172776586,0.17350885003650754,0.9983683887360443
82,noise_free,Output2,X1,1.0,35,rbf,9,3,0.12941266962191217,0.12760943759628152,0.9994304959010276
82,noise_free,Output2,X1,1.0,36,cubic,9,3,0.251207928268211,0.1479473291703274,0.9975162588526679
82,noise_free,Output2,X1,1.0,36,rbf,9,3,0.025347558782085035,0.024750872493635317,0.9999747121488664
82,noise_free,Output2,X1,1.0,37,rbf,9,3,0.1303266559704529,0.11811451209635611,0.9993740727853632
82,noise_free,Output2,X1,1.0,38,cubic,9,3,0.13591221871831516,0.1112550200528813,0.9982229897542141
82,noise_free,Output2,X1,1.0,38,rbf,9,3,0.061901505096910454,0.05180762942941423,0.9996313830130709
82,noise_free,Output2,X1,1.0,39,rbf,9,3,0.21060182158782406,0.16223546922424723,0.996311495577264
82,noise_free,Output2,X1,1.3333333333333333,0,rbf,9,3,0.11997957531018826,0.0839969453032019,0.9994493636897688
82,noise_free,Output2,X1,1.3333333333333333,1,rbf,9,3,0.1567106260484534,0.14173391966692397,0.999180343255621
82,noise_free,Output2,X1,1.3333333333333333,2,rbf,9,3,0.4498778064916915,0.3472903484736065,0.9934413967050105
82,noise_free,Output2,X1,1.3333333333333333,3,rbf,9,3,0.12991264158015867,0.12456875846595376,0.9956585929257368
82,noise_free,Output2,X1,1.3333333333333333,4,cubic,9,3,0.24418696048512684,0.16618286739640573,0.9954464402840841
82,noise_free,Output2,X1,1.3333333333333333,4,rbf,9,3,0.14916279189986761,0.13685365304396116,0.9983008680539192
82,noise_free,Output2,X1,1.3333333333333333,5,rbf,9,3,0.2526909866002668,0.18523422456956004,0.9980127799008336
82,noise_free,Output2,X1,1.3333333333333333,6,cubic,9,3,0.2490542403181411,0.14866915084522012,0.99076798230741
82,noise_free,Output2,X1,1.3333333333333333,6,rbf,9,3,0.10045747298477173,0.08684174328799503,0.998497988540748
82,noise_free,Output2,X1,1.3333333333333333,7,rbf,9,3,0.08547381789792556,0.06977660223159916,0.9996956275622889
82,noise_free,Output2,X1,1.3333333333333333,8,rbf,9,3,0.08621340526528107,0.06422605910741937,0.9997135203733012
82,noise_free,Output2,X1,1.3333333333333333,9,rbf,9,3,0.0668961016273151,0.04842614912713383,0.9998266372912622
82,noise_free,Output2,X1,1.3333333333333333,10,rbf,9,3,0.24760736948393275,0.22578182367917274,0.9926416596198243
82,noise_free,Output2,X1,1.3333333333333333,11,cubic,9,3,0.13230352115477023,0.10824504422734756,0.9971272900435493
82,noise_free,Output2,X1,1.3333333333333333,11,rbf,9,3,0.0698166960272799,0.06591256585457057,0.9992000413122024
82,noise_free,Output2,X1,1.3333333333333333,12,cubic,9,3,0.0167804747669129,0.010691482525783039,0.9999875334034343
82,noise_free,Output2,X1,1.3333333333333333,12,rbf,9,3,0.013403893933517737,0.013029274026498783,0.9999920457107001
82,noise_free,Output2,X1,1.3333333333333333,13,rbf,9,3,0.07322032344096947,0.04901961757401837,0.9997924855955963
82,noise_free,Output2,X1,1.3333333333333333,14,rbf,9,3,0.2769750050260909,0.2127182821845066,0.9978503479844977
82,noise_free,Output2,X1,1.3333333333333333,15,cubic,9,3,0.016780464190778045,0.010691509712821437,0.9999875334191488
